	DG408	DG426	DG432	EK520	LB01	LB03	LB06	LB10	LB13	LB178	LB179	BB231	BB232	ME2528	ME2530	MT334	MT348	WE457	WE458	WE464	CP469	CP470	BB089	BB095	KSG0645	KSG0647	KSG0652	KSG0660	KSG0673	KE1474	KE1475	KE2263	KE2265	KE2268	KE2564	KE2565	KE2581	KSG1471	KSG1507	LU2555	LU2556	OP1909	OP1910	OP1911	OP2345	OP2346	OP2347	OP2456	OP2459	OP2460	GM173	GM7	GM9	GM10	GM11	GM15	GM20	GM41	GM1435	GM1436	GM1437	GM1438	GM1440	GM1442	GM1446	GM1448	GM1455	GM1457	GM1459	GM1467	GM1468	GM1474	GM1476	GM1480	GM1482	GM1485	GM1494	GM1496	GM1497	GM1500	GM1501	GM1502	GM1504	GM1507	GM1509
OTU_7749	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.8085443406495	-3.12270011951235	-3.80858721972337	-3.36231604578515	-3.02319321658981	-3.58220530689912	-1.67366229186248	-1.76741523125813	-2.87093269385067	-3.43726794018297	-3.62164616903648	-4	-3.76422404206653	-4	-4	-4	-4	-2.43545683985902	-3.67647625252771	-4	-4	-3.53867199757544	-3.24236807330396	-3.66609479868207	-3.29484976290907	-2.61714628230251	-4	-3.21784197851297	-2.68310627147066	-2.33035425228699	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4
OTU_7800	-4	-4	-2.56097005590797	-4	-3.03428086192661	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.72478902814491	-3.77086136698503	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.66609479868207	-1.6574680198413	-2.37438245198047	-2.33782496740634	-2.07542880896746	-2.42523890540387	-3.04461293069736	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4
OTU_7865	-4	-4	-4	-4	-4	-3.12205544600239	-3.15041777237772	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.34434468237698	-4	-4	-4	-3.8085443406495	-4	-4	-4	-2.84083561938125	-4	-3.08546084407405	-3.3031071354477	-4	-3.72478902814491	-4	-4	-4	-4	-4	-4	-4	-3.66730348051458	-3.67647625252771	-4	-4	-3.78755811886184	-3.55733754790089	-4	-3.17390408378246	-3.40968110148121	-3.46203230697353	-3.61181697716638	-3.4956944213505	-3.74415483791186	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4
OTU_7927	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-2.72985909570438	-4	-4	-4	-4	-3.81923839657997	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-2.78690121839483	-3.01491010372531	-2.52284515845213	-4	-3.61628399188047	-4	-4	-4	-4	-4	-4	-3.55256258975982	-3.54330041819981	-3.06027312206404	-3.14135409594324	-4	-4	-3.76107257974176	-3.57703920125937	-3.59824286114044	-3.55451585256761	-2.07045444577252	-2.89952015280302	-4	-4	-4	-2.47865625007884	-4	-4	-4	-3.65915208159624	-4	-2.46135450125412	-4	-4
OTU_7943	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.74093701614214	-4	-4	-2.89616421097453	-3.49275786336702	-3.88478474256715	-3.17696219384395	-3.23278201796561	-3.55231082410597	-3.21380357757436	-4	-4	-3.77086136698503	-3.72547246770256	-3.76422404206653	-3.80083878976896	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.29484976290907	-3.61142733470708	-3.57936437253311	-4	-3.4956944213505	-3.46761192131457	-4	-4	-4	-4	-1.99233458565703	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.71580435932483	-4	-2.12873293960901	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-2.24814500466874	-3.23896354726147	-2.66207722712196	-4	-4	-2.69612995582022
OTU_7981	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.49399088769314	-3.76317644299821	-3.0979723618199	-3.36410429884324	-2.50466689224949	-4	-4	-3.34358370032305	-3.17657079605304	-2.61181804857944	-3.21380357757436	-3.34101639568899	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-2.76664996555379	-3.2077831003412	-3.40890955672126	-3.46751342444036	-2.83908926742913	-3.1766657242182	-3.52943748653434	-2.49438887848193	-3.05508129768487	-2.8589877186357	-2.97140670334098	-2.77948356329217	-3.1813392258848	-2.23076153852451	-3.09693534590286	-3.58013332428242	-3.07615181534207	-2.56214620771765	-2.99716740973528	-3.10516823815307	-3.43369885600557	-2.80398037220464	-2.32410543931891	-3.54808602686917	-2.71288783775166	-3.40853463898418	-3.47026814696778	-2.94810369809102	-4	-2.88983249011039	-3.029455070162	-2.68572908335022	-3.63997701546714	-2.6235949719375	-2.6725065391676
OTU_7984	-4	-4	-4	-4	-3.71767996763123	-4	-4	-3.75678965935107	-4	-4	-4	-4	-3.79719377751718	-4	-4	-2.91707416604207	-2.08044572365863	-3.72525702383982	-3.92764559840983	-4	-3.22285243502242	-3.46737088335736	-2.62509791846488	-2.9230952505886	-2.45692745239356	-3.04168807353576	-3.55231082410597	-3.07653496029567	-2.9551771457705	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.66138875157031	-4	-3.74128318030346	-3.40968110148121	-3.57936437253311	-3.7639087876569	-3.76163734733016	-3.74415483791186	-2.70524807284165	-2.14772548988164	-3.70625216470469	-2.83431789552577	-2.62504751660267	-2.41400291075559	-3.10553884150967	-2.47567357146757	-2.98419580116076	-2.75941017203105	-3.03162879049555	-3.46821432364292	-3.02780233484184	-3.75192466811208	-3.19083897519849	-3.58013332428242	-2.20131343950728	-3.2122137590659	-2.96298940832683	-3.59824286114044	-3.72247916131089	-3.38185464014754	-3.10966189476143	-3.33145918199866	-3.51698006747648	-3.53228335018675	-2.93038460799557	-3.04637460538125	-4	-4	-3.23896354726147	-2.86344592348116	-2.99839943865042	-3.31890083795178	-2.58908707939628
OTU_8078	-2.54602142573717	-2.73068425966376	-2.10210482568753	-3.38377802281808	-4	-4	-4	-4	-4	-2.43572041693509	-2.44815937820367	-2.0717258677608	-4	-2.80566133509483	-2.57697441624195	-4	-4	-4	-3.81139415179516	-4	-4	-4	-2.50604667334694	-4	-4	-4	-4	-4	-4	-2.72836079302368	-2.66062086809008	-3.26696292059898	-2.9275770073624	-3.03878345168907	-2.91014135576727	-2.28527253465747	-3.50779825413715	-3.41137038071363	-2.9185385264761	-4	-4	-4	-4	-4	-4	-4	-4	-4	-2.87187728648905	-3.37576947372738	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4
OTU_8117	-4	-4	-4	-4	-3.71767996763123	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.71549568429647	-4	-4	-4	-4	-4	-4	-4	-3.88478474256715	-4	-3.00466317852616	-4	-4	-2.60669428941772	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-2.71689632540671	-4	-3.74409277068729	-4	-2.63606728433837	-4	-4	-4	-4	-3.2882936602967	-4	-3.71419552931051	-4	-4	-4	-4	-4	-4	-3.75423201060803	-4	-3.38185464014754	-4	-3.54808602686917	-4	-4	-3.65892670560389	-4	-3.67282489396854	-4	-4	-4	-3.12755558613077	-4	-4
OTU_8142	-4	-4	-4	-3.59069369859357	-4	-3.12205544600239	-3.22413242774147	-3.11034822742814	-3.08465738869454	-4	-4	-4	-2.71107627465945	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.76904026512395	-4	-4	-4	-4	-4	-4	-3.8017177962105	-3.58026484075512	-4	-3.74063067994333	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4
OTU_8241	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.81139415179516	-3.69957674255931	-4	-4	-4	-3.88478474256715	-4	-3.0821661286549	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.81821225863374	-4	-4	-3.46751342444036	-3.41579401166729	-3.51464752541809	-3.52943748653434	-3.61786832657386	-3.38473022611252	-3.61506832887366	-3.77173639536206	-3.79571702447975	-4	-4	-3.59253229614864	-2.93586057717859	-3.71580435932483	-3.60782582742191	-3.73894408499758	-3.25444040922174	-4	-4	-4	-3.13030435005561	-3.08918430863798	-3.10929581791306	-3.47026814696778	-3.66937694461355	-4	-3.63435676743662	-4	-4	-3.63997701546714	-3.31890083795178	-4
OTU_8255	-3.25384332295461	-4	-3.4216523526477	-3.13875401180542	-4	-4	-4	-4	-4	-3.5410255393829	-3.70730078401437	-3.19348639374597	-4	-3.29519027665787	-3.09958477685663	-4	-4	-2.79579618295274	-3.14486482911331	-4	-4	-4	-3.53187117389241	-4	-4	-4	-4	-4	-4	-3.2657746699141	-3.62164616903648	-4	-4	-4	-3.52376482498838	-3.76796632340466	-4	-3.56432810008239	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.60861973061045	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4
OTU_8278	-4	-4	-4	-3.59069369859357	-2.09332544398494	-3.7971165958145	-3.49373359434998	-3.75678965935107	-3.46729165685178	-4	-4	-4	-3.1579107011106	-4	-4	-2.67045617534086	-2.83570946948781	-3.72525702383982	-3.22954021779719	-4	-3.8085443406495	-4	-3.67618576648543	-2.79896275953037	-2.0421710366632	-1.88487014986534	-4	-2.12256715003517	-2.89051178611701	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.74128318030346	-3.61142733470708	-3.12283134883326	-3.7639087876569	-4	-4	-2.49582323971492	-3.44384800849844	-3.1674614517223	-3.17924512212524	-3.50457089428303	-2.19551473013442	-2.4075659948239	-4	-4	-2.77758239165819	-4	-4	-4	-4	-4	-4	-3.71580435932483	-2.87064070539426	-4	-3.25444040922174	-3.55451585256761	-2.28012881435188	-4	-4	-3.51698006747648	-4	-2.30172388702984	-2.66678319721118	-3.35928983273872	-4	-3.47056009958577	-2.82830814271047	-2.94585016486289	-4	-2.99987294615226
OTU_8373	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.4184094096168	-3.70730078401437	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.76422404206653	-3.24759190058054	-4	-4	-4	-4	-4	-4	-4	-2.90808050701361	-2.85422741028625	-3.24956151021069	-3.29484976290907	-3.61142733470708	-2.90522001221142	-3.61181697716638	-3.08026237212832	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4
OTU_8415	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.74268802000594	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.72902997768198	-4	-2.51289830066184	-4	-4	-4	-4	-4	-4	-3.14127002073758	-4	-4	-4	-4	-3.74118790362309	-4	-4	-3.57703920125937	-4	-4	-3.68818050370343	-2.86741687211133	-4	-3.69453850202499	-3.70600429647061	-4	-3.66937694461355	-4	-4	-3.65915208159624	-4	-4	-3.45194405946376	-2.41865268119564
OTU_8455	-4	-4	-4	-3.30841167719364	-4	-3.28666444506682	-3.22413242774147	-2.8613246106837	-3.58395465029537	-4	-4	-4	-3.79719377751718	-4	-4	-3.32778159957882	-4	-4	-4	-3.69957674255931	-4	-3.46737088335736	-3.39294754767257	-3.59876075435506	-3.76785201304179	-4	-4	-4	-4	-3.43726794018297	-4	-4	-4	-4	-4	-4	-4	-3.41137038071363	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-2.71084487620748	-2.86090783307749	-2.29776221548829	-4	-4	-4	-4	-2.42426078305319	-4	-4	-3.38916273850314	-4	-4	-3.42344274146779	-4	-3.22586397509949	-2.12158489120796	-3.72247916131089	-4	-4	-2.54572744525184	-4	-2.42275024065062	-2.44852467553406	-2.60272651323687	-4	-3.04939289997988	-2.97731197391462	-4	-4	-4	-4
OTU_8541	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.70730078401437	-3.72105906516651	-4	-2.49601309991996	-2.58982628027678	-4	-4	-2.83987215741512	-3.27157955950009	-4	-4	-4	-2.98231260784388	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.76422404206653	-4	-4	-4	-4	-3.80254328936592	-3.67647625252771	-4	-4	-3.64552481978323	-3.66138875157031	-4	-4	-3.76363223066637	-3.46203230697353	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4
OTU_8551	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.31322075458311	-4	-3.29851759891785	-4	-3.96231773861128	-4	-3.08606879451636	-2.00627651367724	-4	-4	-4	-4	-3.55231082410597	-4	-3.55593981677243	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.74128318030346	-3.4989432152109	-4	-3.61181697716638	-3.76163734733016	-3.74415483791186	-4	-4	-2.55177565616742	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.74118790362309	-4	-3.76107257974176	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.63997701546714	-4	-4
OTU_8716	-4	-3.58515489332305	-4	-4	-2.73523707609328	-2.26764551098985	-2.37827984662918	-4	-4	-4	-4	-3.55258774939822	-4	-2.90694546142695	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-1.19876271704997	-1.79955391491955	-1.29588431145214	-1.39452420332866	-1.74856502409387	-3.72478902814491	-4	-4	-3.76422404206653	-4	-2.51936575635049	-2.37715984244621	-2.18320167135483	-2.9445642787801	-3.05827894946463	-4	-4	-4	-4	-4	-3.23018022291625	-3.4989432152109	-3.57936437253311	-3.61181697716638	-3.76163734733016	-4	-2.01834295410573	-2.82798078550648	-4	-2.94179329436799	-3.41579401166729	-4	-4	-2.03962095912897	-2.34940593903813	-4	-3.18497122074472	-2.35415304465505	-2.46193483576532	-4	-2.19384852562667	-3.1239067716295	-2.23444013899134	-1.39552305340163	-3.16948101673206	-2.81079991710779	-2.68441760309719	-2.98076783394063	-1.54917081896866	-2.80557864375127	-2.42321602524999	-1.98874252922456	-2.81479508643771	-2.28111303815719	-2.8389553340365	-3.43870072793462	-2.29187188373216	-3.04198702005124	-4	-1.63083913397732	-2.99987294615226
OTU_8720	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.71549568429647	-3.52078407330052	-4	-4	-4	-3.8085443406495	-4	-3.89383236620742	-4	-3.28067011866835	-3.74268802000594	-2.31976342207084	-2.99618084137667	-3.79768440893653	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.29484976290907	-4	-3.46203230697353	-4	-4	-4	-4	-4	-2.8995974673681	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.21014049894377	-4	-4
OTU_8787	-4	-4	-4	-4	-4	-4	-3.67692983376951	-4	-4	-4	-4	-4	-3.55509656810185	-4	-4	-2.8274002016126	-3.82286014208825	-2.94424786170178	-3.61078539450513	-2.5540128666671	-3.57478381423711	-2.98030252611915	-2.82034735930924	-3.23202786214212	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.63278260085983	-3.50603418863261	-3.34582312012324	-4	-4	-4	-4	-4	-4	-4	-3.74128318030346	-4	-3.57936437253311	-3.7639087876569	-3.4956944213505	-3.74415483791186	-3.30993385982939	-4	-4	-3.74409277068729	-4	-4	-4	-4	-3.59146021692927	-4	-4	-4	-4	-3.75192466811208	-4	-4	-4	-4	-3.73894408499758	-3.48371522445724	-4	-4	-3.53256032941986	-2.95586918685874	-3.29396113576844	-3.16703143007204	-3.65892670560389	-4	-4	-3.63435676743662	-4	-3.48041662093924	-4	-4	-4
OTU_8855	-4	-4	-3.62092515967444	-3.38377802281808	-3.2534953835682	-2.56543375804285	-2.30954564718531	-2.49786701492318	-2.36080963789706	-4	-4	-4	-3.19678159490081	-3.23053231166309	-4	-4	-2.57373390757786	-4	-4	-4	-4	-4	-4	-4	-3.34358370032305	-4	-4	-3.67039043639231	-3.0597943978104	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-2.85402356460293	-4	-4	-2.53622429790404	-3.34212072152529	-3.59464490852187	-3.52943748653434	-4	-3.24524632614878	-4	-3.77173639536206	-4	-4	-4	-4	-4	-3.71580435932483	-3.60782582742191	-3.73894408499758	-4	-3.19601832449442	-4	-3.70621088345979	-4	-3.69453850202499	-4	-3.08836039304976	-4	-4	-4	-4	-4	-2.46135450125412	-4	-3.67256632355471
OTU_8871	-3.75391736716937	-4	-4	-4	-4	-4	-4	-4	-4	-3.5410255393829	-4	-3.04060665139139	-4	-3.07978088162303	-4	-4	-4	-4	-4	-4	-4	-4	-3.20330771843537	-4	-4	-4	-4	-4	-4	-4	-4	-4	-2.95492250728787	-3.40791482734454	-4	-4	-4	-4	-4	-4	-4	-3.3200520060234	-3.79849677995009	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4
OTU_8873	-2.83204487150051	-3.58515489332305	-3.4216523526477	-3.38377802281808	-4	-4	-4	-4	-3.74395300609241	-4	-3.53402234594703	-3.72105906516651	-4	-2.76268892303925	-4	-4	-4	-3.63380088647093	-3.22954021779719	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.77086136698503	-3.72547246770256	-4	-3.80083878976896	-4	-4	-3.17940413480388	-4	-4	-4	-4	-4	-4	-4	-4	-3.76363223066637	-3.57936437253311	-4	-4	-3.74415483791186	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4
OTU_8895	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.69045305754958	-4	-4	-3.17924512212524	-4	-2.70959553802261	-3.52943748653434	-2.76390843979867	-3.24524632614878	-4	-4	-3.39761408409246	-3.42098325669939	-4	-4	-2.78304605615835	-2.71042966941965	-3.11909336428404	-3.29067467752269	-3.48371522445724	-4	-4	-3.16738982119502	-3.18758847033493	-2.91272856479233	-3.70600429647061	-2.81479508643771	-3.04637460538125	-4	-3.63435676743662	-2.75230848628619	-3.10103314265657	-2.85667633641751	-4	-3.0517063736579
OTU_8936	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.81977363042973	-4	-2.78206887943248	-3.7493643775014	-3.34050491350968	-3.62288787910155	-4	-3.42098325669939	-3.38916273850314	-3.75013519304609	-4	-3.07615181534207	-4	-4	-4	-3.43369885600557	-4	-4	-4	-4	-4	-4	-3.66937694461355	-4	-3.30430049166645	-3.47056009958577	-3.66674057278761	-4	-4	-3.48801890199317
OTU_9044	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.71549568429647	-4	-4	-3.92764559840983	-4	-3.8085443406495	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.1250802285575	-3.10072643315371	-3.31274079313291	-3.58414804991948	-3.61628399188047	-2.96767716241029	-4	-3.22641636896089	-4	-3.76621369274628	-3.18497122074472	-3.79571702447975	-3.1813392258848	-4	-4	-2.72298551994614	-4	-3.2122137590659	-3.29067467752269	-4	-3.1389257579742	-4	-3.70621088345979	-4	-3.14733255707326	-3.23363667512592	-3.15702431097024	-3.48385308880739	-3.67282489396854	-4	-3.47056009958577	-3.66674057278761	-4	-4	-4
OTU_9144	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.76819459877032	-4	-3.05333870172106	-4	-4	-2.91459580073364	-4	-4	-3.46291277588023	-4	-3.76107257974176	-4	-4	-3.19601832449442	-4	-4	-3.33145918199866	-2.6905884474294	-4	-4	-4	-3.67282489396854	-4	-4	-3.66674057278761	-2.94585016486289	-4	-3.1786942542783
OTU_9218	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.17276969184915	-4	-3.1674614517223	-3.04448896844179	-3.22416664062941	-4	-2.5945182719884	-3.50640892115567	-2.70462612037792	-2.46197493492009	-2.41635657002345	-3.65734025886519	-2.55281308597351	-2.74595605153466	-3.31081286279644	-3.03870692336204	-3.71580435932483	-2.71359166300406	-3.29067467752269	-3.59824286114044	-4	-4	-3.23398483292408	-2.8317608724135	-2.95058337289496	-2.6518301188597	-3.08836039304976	-3.66937694461355	-4	-4	-3.029455070162	-3.48041662093924	-2.99839943865042	-3.64471262565482	-2.87357559373721
OTU_9235	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.12680834760686	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.09539503564163	-3.50316129929226	-4	-4	-4	-2.80582144429273	-3.59253229614864	-4	-4	-4	-4	-4	-3.04327801488364	-4	-3.01312178037291	-4	-4	-4	-3.65892670560389	-4	-4	-4	-4	-3.35045055253587	-4	-4	-3.67256632355471
OTU_9279	-4	-3.74482010981028	-3.62092515967444	-3.13875401180542	-2.46898098513788	-3.05844584408818	-2.43971323380098	-2.91149479789558	-2.3010648801559	-4	-4	-4	-2.20549643664924	-3.17426493416951	-4	-1.61196848895757	-3.6001743324982	-2.07252617276786	-1.30396613097804	-0.994319420465371	-2.33320727582583	-2.61874534697378	-3.36419676469998	-3.21007970704019	-2.74569530811835	-1.93325820974568	-4	-2.10967534948665	-1.93734406007038	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-2.82845934689474	-2.39729258380555	-1.76921535830183	-2.07171320288273	-3.4956944213505	-3.12965461482818	-3.89966313926081	-2.94328527430163	-3.05878919673983	-3.74409277068729	-3.50457089428303	-3.44711871832436	-4	-3.4177920031571	-2.89574309129077	-4	-1.93895447262178	-4	-2.91459580073364	-2.1034075494409	-3.59253229614864	-3.58013332428242	-3.71580435932483	-2.71359166300406	-4	-2.96283435234584	-3.43369885600557	-2.93918516461374	-3.31267406811743	-4	-2.00004476579588	-1.64490692661234	-2.3689508636997	-1.73084420718469	-3.25992144167841	-4	-3.029455070162	-2.49268614179338	-2.78273018231787	-4	-4
OTU_9418	-3.48320901838334	-2.63098364541306	-3.28557092821204	-2.42241751195657	-4	-4	-4	-2.91149479789558	-2.58670697015839	-4	-3.70730078401437	-3.19348639374597	-4	-3.23053231166309	-3.19339677173164	-4	-4	-3.55829398294984	-3.62715579081844	-4	-4	-4	-4	-3.7186396584885	-4	-4	-4	-4	-4	-3.2657746699141	-3.62164616903648	-4	-3.41072948552733	-3.66480893318944	-3.24776716538737	-3.34379889807764	-3.50779825413715	-4	-4	-4	-4	-4	-3.66138875157031	-4	-2.27476430427653	-3.21729157787588	-2.74092566056443	-2.92688848393195	-3.33195838136982	-3.29999975614317	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4
OTU_9446	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.05570205104254	-4	-4	-4	-3.11426826765485	-4	-4	-2.50231756652145	-2.59780945605277	-4	-4	-3.71419552931051	-4	-4	-4	-4	-3.60782582742191	-4	-3.25444040922174	-4	-4	-3.40884710838844	-4	-3.69453850202499	-3.70600429647061	-3.65892670560389	-4	-4	-4	-4	-4	-4	-4	-3.67256632355471
